SHIP_ID,IMO,MMSI,CALLSIGN,SHIPNAME,TYPE_COLOR,LAST_POS,TIMEZONE,CODE2,COUNTRY,COUNT_PHOTOS,NEXT_PORT_NAME,NEXT_PORT_COUNTRY,NEXT_PORT_ID,ETA,DESTINATION,CURRENT_PORT_COUNTRY,TYPE_SUMMARY,COURSE,LON,LAT,INLAND_ENI,STATUS_NAME,YOB,DWT,CURRENT_PORT_UNLOCODE,AREA_CODE,ETA_OFFSET,SPEED,DRAUGHT,LENGTH,WIDTH,STATUS,ETA_UPDATED,DISTANCE_TO_GO,AREA_NAME,PORT_ID,CURRENT_PORT,COLLECTION_NAME,CTA_ROUTE_FORECAST
330403,0,269057413,HE7413,AMAPRIMA,6,1688198877,1,CH,Switzerland,92,NUREMBERG,DE,1521,,NURNBERG,,Passenger,41,9.412597,49.78331,07001958,Underway using Engine,,,,"INLEU - Inland, Europe",,5.4,1.7,135.0,11.4,ACTIVE,2023-07-01 05:39:00,67,"Inland, Europe",,,-,true
236109,9468566,244650699,PB4108,ASWINTHA,8,1688120769,2,NL,Netherlands,143,MOERDIJK,NL,398,1687557600.0,MOERDIJK,NL,Tanker,170,4.89501,51.71689,02332474,Moored,2009,2514,NLKZV,"INLEU - Inland, Europe",2,0.0,1.4,110.0,11.4,ACTIVE,,0,North Sea,4362,KEIZERSVEER,-,false
1666,0,229065000,9HA3040,SCENIC CRYSTAL,6,1688139915,1,MT,Malta,99,BASEL,CH,2291,,BASEL,,Passenger,214,8.136935,48.88792,65000003,Underway using Engine,,,,"INLEU - Inland, Europe",,5.1,1.7,270.0,22.9,ACTIVE,2023-06-30 16:15:00,93,"Inland, Europe",,,-,true
139904,0,211534170,DB6700,AMADEUS BRILLIANT,6,1688172043,1,DE,Germany,139,KOELN,DE,1515,,KOELN,,Passenger,281,12.76602,48.84062,04809350,Underway using Engine,,,,"INLEU - Inland, Europe",,9.9,1.6,110.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
142119,0,211599600,DD7430,RIVER SPLENDOR,6,1688200182,1,DE,Germany,91,,,,1674318600.0,DODEWAARD,,Passenger,,5.637725,51.90225,02334836,Moored,,,,"INLEU - Inland, Europe",,0.0,2.6,135.0,11.4,ACTIVE,,0,North Sea,,,-,false
236034,9572628,244650611,PB3936,VOERENDAAL,8,1688200279,2,NL,Netherlands,116,ROTTERDAM,NL,2036,,ROTTERDAM,DE,Tanker,331,8.419804,49.5472,02332442,Underway using Engine,2009,4200,DEMHG,"INLEU - Inland, Europe",,9.9,4.0,110.0,13.6,ACTIVE,2023-07-01 07:13:00,267,"Inland, Europe",2159,MANNHEIM,-,true
236057,0,244650636,PB3990,VIGILIA 2,7,1688200335,1,NL,Netherlands,141,WIEN,AT,5012,1688277600.0,WIEN,,Cargo,55,14.28468,48.30822,02326212,Underway using Engine,2003,,,"INLEU - Inland, Europe",2,9.7,1.5,135.0,11.5,ACTIVE,2023-07-01 08:05:00,90,"Inland, Europe",17363,,-,true
237677,0,244660415,PE8166,CHINOOK,8,1688200292,2,NL,Netherlands,96,MAASBRACHT,NL,1953,1687416000.0,MAASBRACHT,NL,Tanker,125,5.889142,51.15448,02322525,Moored,,,NLMSB,"INLEU - Inland, Europe",2,0.0,2.5,110.0,11.4,ACTIVE,,0,"Inland, Europe",1953,MAASBRACHT,-,false
136143,0,211476060,DC3591,HERKULES X,7,1688200153,2,DE,Germany,159,DUISBURG,DE,1505,1687888800.0,DUISBURG,DE,Cargo,,6.729945,51.45271,04004890,Stopped,,,DEDUI,"INLEU - Inland, Europe",2,0.0,1.8,108.6,22.3,ACTIVE,,0,"Inland, Europe",1505,DUISBURG,-,false
222255,0,244051000,PE4661,SIRIUS,7,1688200299,1,NL,Netherlands,167,,,,1687338660.0,CATTENOM,,Cargo,289,6.67834,51.3444,03110622,Underway using Engine,,,,"INLEU - Inland, Europe",,9.9,2.5,23.3,6.3,ACTIVE,,0,"Inland, Europe",,,-,false
330455,0,269057489,HE7489,VIKING MANI,6,1688199108,2,CH,Switzerland,50,AMSTERDAM,NL,1766,,AMSTERDAM,DE,Passenger,0,7.577445,48.02695,07002003,Moored,,,DEBSH,"INLEU - Inland, Europe",,0.0,1.8,135.0,11.5,ACTIVE,2023-07-01 08:05:00,369,"Inland, Europe",20477,BREISACH,-,true
5892881,0,253242471,LX2471,HERKULES VIII,7,1688200318,2,LU,Luxembourg,201,HUCKINGEN,DE,20475,1688189400.0,HUCKINGEN,DE,Cargo,315,6.713198,51.37393,05501500,Stopped,,,DEDHU,"INLEU - Inland, Europe",2,0.4,2.6,116.6,22.5,ACTIVE,,0,"Inland, Europe",20475,HUCKINGEN,-,false
330445,9719616,269057473,HE7473,AMAREINA,6,1688200333,2,CH,Switzerland,62,BUDAPEST,HU,82,,BUDAPEST,AT,Passenger,,15.32681,48.2334,02335818,Moored,2014,,ATMEL,"INLEU - Inland, Europe",,0.0,0.2,135.0,11.4,ACTIVE,2023-07-01 08:13:00,189,"Inland, Europe",25418,MELK,-,true
330166,0,269057168,HE7168,RIVER DUCHESS,6,1688200223,2,CH,Switzerland,106,BUDAPEST,HU,82,,BUDAPEST,HU,Passenger,178,19.05176,47.48968,07001805,Stopped,,,HUBUD,"INLEU - Inland, Europe",,0.1,1.6,110.0,11.4,ACTIVE,2023-07-01 06:05:00,0,"Inland, Europe",82,BUDAPEST,-,false
747391,9536181,636016736,D5HN5,KYTHNOS,7,1688197066,3,LR,Liberia,45,RENI,UA,17216,1685057400.0,UA RNI,UA,Cargo,353,28.28909,45.42482,,Moored,2009,5168,UARNI,"INLEU - Inland, Europe",3,0.0,3.5,96.9,15.8,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
237682,0,244660420,PD6112,CHAMSIN,8,1688200298,2,NL,Netherlands,79,LUDWIGSHAFEN,DE,2160,,LUDWIGSHAFEN,DE,Tanker,129,7.121985,50.72209,02324743,Underway using Engine,,,DEBON,"INLEU - Inland, Europe",,4.6,1.9,110.0,12.0,ACTIVE,2023-07-01 06:42:00,99,"Inland, Europe",20498,BONN,-,true
243322,0,244700660,PI3919,RED FOX,7,1688200269,1,NL,Netherlands,157,,,,1686902100.0,ALGERMISSEN,,Cargo,229,4.767823,51.79227,02322707,Underway using Engine,,,,"INLEU - Inland, Europe",,8.3,2.4,80.0,8.2,ACTIVE,,0,North Sea,,,-,false
289731,0,249833000,SHA2005,GOETHE,6,1685958280,2,MT,Malta,137,KOBLENZ,DE,5079,1684433400.0,KOBLENZ,DE,Passenger,215,7.59936,50.34874,04300370,Moored,1913,,DEKOB,"INLEU - Inland, Europe",2,0.0,1.2,83.0,15.0,ACTIVE,,0,"Inland, Europe",5079,KOBLENZ,-,false
3005612,0,269057515,HE7515,AMAVENITA,6,1688193868,1,CH,Switzerland,107,BUDAPEST,HU,82,,BUDAPEST,,Passenger,227,9.314794,49.76741,07002005,Underway using Engine,,,,"INLEU - Inland, Europe",,3.0,1.6,135.0,11.0,ACTIVE,,0,"Inland, Europe",,,-,false
3233,0,229781000,HA3603,SCENIC JADE,6,1688200246,2,MT,Malta,71,AMSTERDAM,NL,1766,,AMSTERDAM,AT,Passenger,,16.40933,48.2238,02335641,Moored,2014,,ATVIE,"INLEU - Inland, Europe",,0.0,1.6,135.0,11.5,ACTIVE,2023-06-30 12:15:00,0,"Inland, Europe",5012,WIEN,-,false
3249461,0,256306000,9HA3882,SCENIC JASPER,6,1688171996,2,MT,Malta,73,NUREMBERG,DE,1521,1687752000.0,NURNBERG,DE,Passenger,84,12.54237,48.90069,02335907,Moored,,,DESTB,"INLEU - Inland, Europe",2,0.0,1.7,135.0,11.4,ACTIVE,,0,"Inland, Europe",1604,STRAUBING,-,false
330204,9063897,244005917,PG3328,PIZ AMALIA,8,1688135446,2,NL,Netherlands,130,GREFFERN RHEINMUNSTE,DE,3832,1687893120.0,GREFFERN RHEINMUNSTE,DE,Tanker,214,8.015325,48.75894,07001824,Underway using Engine,1993,4500,DE78T,"INLEU - Inland, Europe",2,8.1,2.0,85.8,11.4,ACTIVE,2023-06-30 14:10:00,4,"Inland, Europe",3832,GREFFERN RHEINMUNSTE,-,true
3821785,0,269057395,HE0,AMELIA,6,1688174952,1,CH,Switzerland,134,,,,1688191200.0,PASSAUBUDAPESTPASSAU,,Passenger,303,13.60639,48.56595,07001948,Underway using Engine,,,,"INLEU - Inland, Europe",,7.1,0.2,135.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
117466,9574389,244128019,PI2389,SARAH,8,1688104912,2,NL,Netherlands,104,S-HERTOGENBOSCH,NL,1815,1687686780.0,SHERTOGENBOSCH,NL,Tanker,0,5.282138,51.70359,02334368,Moored,2012,1600,NLHTB,"INLEU - Inland, Europe",2,0.0,0.2,86.0,9.6,ACTIVE,,0,North Sea,1815,S-HERTOGENBOSCH,-,false
5628728,0,211572460,DD7467,A ROSA SILVA,6,1688200305,2,DE,Germany,170,KOELN,DE,1515,1688184000.0,KOELN,DE,Passenger,,6.973408,50.92833,04810230,Moored,2012,,DECGN,"INLEU - Inland, Europe",2,0.0,1.7,135.0,12.0,ACTIVE,,0,"Inland, Europe",1515,KOELN,-,false
244615,0,244710135,PD3962,CIRCLE,7,1688189727,1,NL,Netherlands,92,DORDRECHT,NL,1826,-2208988800.0,DORDRECHT,,Cargo,195,7.214768,50.60253,02325274,Underway using Engine,2001,,,"INLEU - Inland, Europe",1,7.0,1.4,190.0,22.8,ACTIVE,,0,"Inland, Europe",,,-,false
237653,0,244660391,PE6582,SMART BARGE,7,1688199368,1,NL,Netherlands,138,,,,-2208988800.0,,,Cargo,183,10.68048,52.60866,02330036,Underway using Engine,2008,,,"INLEU - Inland, Europe",,5.2,2.7,165.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
303069,0,256894000,9HEY9,AURORA,6,1688197222,1,MT,Malta,79,DUSSELDORF,DE,5077,,DUSSELDORF,,Passenger,357,7.55795,50.33325,07001722,Underway using Engine,,,,"INLEU - Inland, Europe",,7.6,1.6,110.0,11.4,ACTIVE,2023-06-30 17:39:00,0,"Inland, Europe",,,-,false
330291,0,269057294,HA2278,SCENIC RUBY,6,1688200322,1,CH,Switzerland,95,BASEL,CH,2291,,BASEL,,Passenger,111,6.692243,51.34187,07001907,Underway using Engine,,,,"INLEU - Inland, Europe",,5.5,1.9,135.0,11.5,ACTIVE,2023-07-01 07:59:00,301,"Inland, Europe",,,-,true
330449,0,269057478,HE7478,VIKING HLIN,6,1688200314,1,CH,Switzerland,62,AMSTERDAM,NL,1766,1688263200.0,AMSTERDAM,,Passenger,270,5.495635,51.88911,07002001,Underway using Engine,,,,"INLEU - Inland, Europe",2,10.0,1.7,135.0,11.5,ACTIVE,2023-07-01 08:19:00,40,North Sea,,,-,true
239283,0,244670274,PA2644,CALCIT 12,8,1688200200,2,NL,Netherlands,134,MOERDIJK,NL,398,,MOERDIJK,NL,Tanker,0,5.823904,51.85717,02334933,Moored,2012,,NLNIJ,"INLEU - Inland, Europe",,0.0,0.1,100.0,11.0,ACTIVE,2023-07-01 08:13:00,56,North Sea,1990,NIJMEGEN,-,true
135330,0,211455300,DC2866,SCHLOSS MAINAU,8,1688200330,1,DE,Germany,123,SINGAPORE,SG,290,,VOPAK BOTLEK,,Tanker,277,6.107622,51.84889,04802690,Underway using Engine,2004,,,"INLEU - Inland, Europe",,10.3,1.6,110.0,12.0,ACTIVE,2023-07-01 08:18:00,8507,"Inland, Europe",,,-,true
330272,0,269057275,HE7275,JOHANN STRAUSS,6,1688199246,1,CH,Switzerland,129,,,,1688144400.0,ZELL,,Passenger,268,7.073758,49.96757,02327687,Underway using Engine,,,,"INLEU - Inland, Europe",,7.5,1.6,110.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
377282,9100061,671274100,5VIA7,KORMORAN,7,1688200018,3,TG,Togo,49,RENI,UA,17216,1687114800.0,RENI,UA,Cargo,259,28.28787,45.41418,,Moored,1994,6177,UARNI,"INLEU - Inland, Europe",3,0.0,3.5,108.2,16.4,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
246450,9637571,244730614,PB9766,ODYSSEY,8,1688200207,2,NL,Netherlands,147,LAUENBURG,DE,21455,-2208988800.0,LADENBURG,DE,Tanker,66,8.726695,50.10772,02334815,Moored,2012,2500,DEFRA,"INLEU - Inland, Europe",1,2.3,0.2,110.0,11.4,ACTIVE,,0,"Inland, Europe",3938,FRANKFURT AM MAIN,-,false
243079,0,244700414,PF9089,MEANDY,8,1688197389,1,NL,Netherlands,172,GHENT,BE,122,1677697200.0,GENT,,Tanker,134,3.335828,50.90321,02320887,Underway using Engine,,,,"INLEU - Inland, Europe",1,2.6,2.5,85.0,9.5,ACTIVE,,0,"Inland, Europe",4147,,-,false
120168,0,207072229,LZG2229,ELEGANT LADY,6,1688181865,1,BG,Bulgaria,139,ZUTPHEN,NL,2146,1688194800.0,ZUTPHEN,,Passenger,60,6.165283,52.07493,08923003,Underway using Engine,2003,,,"INLEU - Inland, Europe",2,7.7,1.6,110.0,12.0,ACTIVE,2023-07-01 03:14:00,8,North Sea,,,-,true
241193,9326691,244690078,PH5961,OLYMPIC,8,1688199743,2,NL,Netherlands,79,KARLSRUHE,DE,1741,1687125600.0,KARLSRUHE,DE,Tanker,0,8.337909,49.07166,02326828,Stopped,2005,4180,DEKAE,"INLEU - Inland, Europe",2,0.0,0.2,110.0,11.5,ACTIVE,,0,"Inland, Europe",1741,KARLSRUHE,-,false
128567,0,211163700,DJ2051,LENA MARIE,8,1688200182,1,DE,Germany,219,HAMBURG,DE,172,1678372200.0,DEHAM03951DOCKX00001,,Tanker,,12.35076,52.39213,04806240,Moored,2007,,,"INLEU - Inland, Europe",1,0.0,3.4,100.0,11.5,ACTIVE,,0,"Inland, Europe",,,-,false
237781,9562659,244660520,PB4764,AVICIA,8,1688200280,1,NL,Netherlands,122,DUISBURG,DE,1505,1687719600.0,DUISBURG,,Tanker,268,6.116808,51.84846,02332525,Underway using Engine,2010,3600,,"INLEU - Inland, Europe",2,11.4,2.5,110.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
233867,0,244630038,PH7077,DURICHA,7,1688200298,1,NL,Netherlands,151,KOELN,DE,1515,1687179600.0,KOLN NIEHL,,Cargo,120,6.709318,51.33651,02331474,Underway,,,,"INLEU - Inland, Europe",2,3.8,1.7,135.0,14.2,ACTIVE,,0,"Inland, Europe",,,-,false
330256,9442029,269057259,HE7259,ASTERIA,8,1688200292,1,CH,Switzerland,90,AMSTERDAM,NL,1766,1688200320.0,AMSTERDAM SONTHAVEN,,Tanker,163,5.111506,52.0369,07001854,Underway using Engine,2007,,,"INLEU - Inland, Europe",2,8.6,4.0,125.0,11.4,ACTIVE,2023-07-01 08:00:00,3,North Sea,934,,-,true
4838556,0,248094000,HA4512,ASARA,6,1688172244,1,MT,Malta,81,KOBLENZ,DE,5079,1688187900.0,KOBLENZ,,Passenger,337,7.117321,49.98606,02337042,Underway using Engine,2017,,,"INLEU - Inland, Europe",2,6.6,1.7,135.0,11.4,ACTIVE,2023-07-01 01:25:00,49,"Inland, Europe",,,-,true
237890,9309796,244660629,PC5693,DEJA,8,1688200194,2,NL,Netherlands,83,GEERTRUIDENBERG,NL,1847,1688056500.0,GEERTRUIDENBERG,NL,Tanker,70,4.86088,51.70835,02326994,Stopped,2005,3464,NLGTB,"INLEU - Inland, Europe",2,0.0,1.2,125.0,11.5,ACTIVE,,0,North Sea,1847,GEERTRUIDENBERG,-,false
330428,0,269057453,HE7453,AVALON ILLUMINATION,6,1688200147,1,CH,Switzerland,95,,,,1685012400.0,SAMORIN,,Passenger,119,17.30464,48.00841,02335487,Moored,,,,"INLEU - Inland, Europe",,0.0,1.6,135.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
1664483,0,211605060,DJ6121,AVALON EXPRESSION,6,1688172112,1,DE,Germany,81,AMSTERDAM,NL,1766,,AMSTERDAM,,Passenger,338,7.901653,49.97058,02334920,Moored,2013,,,"INLEU - Inland, Europe",,0.0,1.7,135.0,11.4,ACTIVE,2023-07-01 01:02:00,241,"Inland, Europe",,,-,true
3709162,0,269057539,HE7539,GRACE,6,1688200179,2,CH,Switzerland,57,BASEL,CH,2291,,BASEL,DE,Passenger,,8.45344,49.48521,07002029,Moored,2015,,DEMHG,"INLEU - Inland, Europe",,0.0,1.6,110.0,11.0,ACTIVE,2023-06-30 22:37:00,0,"Inland, Europe",2159,MANNHEIM,-,false
238103,9275206,269057811,PD2010,SHAKIRA,8,1688200323,2,CH,Switzerland,113,GHENT,BE,122,1686697200.0,GENT SEATANK,DE,Tanker,,6.755133,51.45168,02326367,Stopped,2004,,DEDUI,"INLEU - Inland, Europe",2,0.0,2.5,86.0,11.4,ACTIVE,,0,"Inland, Europe",1505,DUISBURG,-,false
235883,0,244650495,PB3668,JACOBUS,7,1688200293,1,NL,Netherlands,173,BONN,DE,20498,,RDAM <-> BONN,,Cargo,21,5.415233,51.84973,02332043,Underway,,,,"INLEU - Inland, Europe",,6.3,5.2,135.0,15.0,ACTIVE,,0,North Sea,,,-,false
243449,9384708,244700788,PI6917,VECTURA,8,1688200332,1,NL,Netherlands,135,ASCHAFFENBURG,DE,1492,-2208988800.0,ASCHAFFENBURG,,Tanker,241,8.496027,50.0481,02328705,Underway using Engine,2007,2997,,"INLEU - Inland, Europe",1,9.1,7.3,110.0,11.5,ACTIVE,,0,"Inland, Europe",,,-,false
235968,9549918,244650545,PB3779,VICI,8,1688200288,1,NL,Netherlands,128,,,,,NVT,,Tanker,56,8.464385,49.28261,02332462,Underway using Engine,2009,,,"INLEU - Inland, Europe",,9.7,2.0,110.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
178770,0,227734020,FM4217,VICTOR HUGO,6,1688199985,1,FR,France,139,STRASBOURG,FR,24037,1686922200.0,STRASBOURG,,Passenger,,13.20131,52.52726,01823025,Moored,2000,,,"INLEU - Inland, Europe",2,0.0,1.3,82.0,9.5,ACTIVE,,0,"Inland, Europe",,,-,false
753646,9371024,636012771,A8HT3,SAXONA,7,1688197035,3,LR,Liberia,51,RENI,UA,17216,1687014000.0,UA RNI,UA,Cargo,90,28.29354,45.41609,,Moored,2006,5070,UARNI,"INLEU - Inland, Europe",3,0.0,5.0,99.8,15.8,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
334866,8201002,352001754,3E2591,SUKRAN S,7,1688200016,2,PA,Panama,43,RENI,UA,17216,1687870800.0,RENI,,Cargo,155,28.31688,45.35085,,At Anchor,1985,6479,,"INLEU - Inland, Europe",3,0.0,4.3,107.7,16.5,ACTIVE,,0,"Inland, Europe",,,-,false
330409,0,269057419,HE7419,VIKING RINDA,6,1688096669,2,CH,Switzerland,69,WIEN,AT,5012,,WIEN,RS,Passenger,257,19.85566,45.25802,07001966,Underway using Engine,2015,,RSNVS,"INLEU - Inland, Europe",,7.3,1.7,135.0,11.5,ACTIVE,2023-06-27 08:54:00,427,"Inland, Europe",18864,NOVI SAD,-,false
223060,0,269057654,HE7654,TRAVIATA,6,1688200256,2,CH,Switzerland,97,URK,NL,2092,1673986140.0,URK/URK/URK,NL,Passenger,0,5.851978,51.84981,02329015,Moored,,,NLNIJ,"INLEU - Inland, Europe",1,0.0,0.1,100.0,11.2,ACTIVE,,0,North Sea,1990,NIJMEGEN,-,false
237466,0,244660203,PD8485,EIGER,7,1688200195,2,NL,Netherlands,78,ANTWERP,BE,117,1688184000.0,ANTWERPEN,NL,Cargo,136,5.831445,51.86075,02324957,Moored,,,NLNIJ,"INLEU - Inland, Europe",2,0.0,2.0,109.8,22.9,ACTIVE,2023-07-01 08:20:00,82,North Sea,1990,NIJMEGEN,-,true
243432,0,244700771,PB8155,CASCADE,7,1688199910,2,NL,Netherlands,116,VOORHAVEN,NL,6829,1688161560.0,ZUIDELIJKE VOORHAVEN,NL,Cargo,193,4.96497,51.82725,02333599,Underway using Engine,,,NLGOR,"INLEU - Inland, Europe",2,0.0,1.0,86.0,10.0,ACTIVE,2023-06-30 20:52:00,30,North Sea,1858,GORINCHEM,-,true
239483,0,244670475,PB5363,CONTARGO 1,7,1688199994,1,NL,Netherlands,93,BASEL,CH,2291,1688232660.0,BASEL,,Cargo,18,7.552645,47.87988,02324494,Underway using Engine,,,,"INLEU - Inland, Europe",2,7.7,3.7,109.0,22.9,ACTIVE,2023-07-01 08:25:00,19,"Inland, Europe",,,-,true
128497,9271470,211160680,DC8431,A ROSA DONNA,6,1688180657,1,DE,Germany,63,ENGELHARTSZELL,AT,25417,1688189400.0,ENGELHARTSZELL,,Passenger,239,13.73515,48.50439,04801180,Underway using Engine,2002,248,,"INLEU - Inland, Europe",2,3.0,1.6,124.5,14.5,ACTIVE,2023-07-01 01:36:00,5,"Inland, Europe",,,-,true
148541,8415201,577599000,YJXN3,KORALLE,7,1688197175,3,VU,Vanuatu,37,RENI,UA,17216,1687856400.0,UARNI,UA,Cargo,245,28.31873,45.35945,,At Anchor,1985,2259,,"INLEU - Inland, Europe",3,0.1,4.0,80.0,12.7,ACTIVE,,0,"Inland, Europe",22904,RENI ANCH,-,false
4256366,2329474,244890030,PC3125,DIAFORA,7,1688200107,2,NL,Netherlands,129,,,,1688159160.0,BETONCENTRALE HASSEL,NL,Cargo,259,6.098302,52.57947,02329474,Moored,,,NLHAS,"INLEU - Inland, Europe",,0.0,1.5,110.0,11.4,ACTIVE,,0,North Sea,1877,HASSELT,-,false
329897,0,269056666,HE6666,AARGAU,7,1687622626,1,CH,Switzerland,161,,,,1687860000.0,OBRENOVAC,,Cargo,229,20.32623,44.74835,07001318,Underway using Engine,1981,,,"INLEU - Inland, Europe",,4.9,3.3,110.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
138682,8643614,211514340,DA8816,MARION,8,1688198903,1,DE,Germany,131,BUDAPEST,HU,82,1688216400.0,HUBUD00014DOCKX00018,,Tanker,130,18.89443,47.80559,02317815,Underway using Engine,1986,1655,,"INLEU - Inland, Europe",2,7.0,2.4,106.0,11.0,ACTIVE,2023-07-01 05:01:00,29,"Inland, Europe",,,-,true
241587,0,244690484,PD2470,CALCIT 11,8,1688199900,2,NL,Netherlands,130,TERNEUZEN,NL,133,,TERNEUZEN,NL,Tanker,,5.696064,50.85787,02330190,Moored,2008,,NLMST,"INLEU - Inland, Europe",,0.0,2.6,110.0,12.0,ACTIVE,,0,"Inland, Europe",1955,MAASTRICHT,-,false
239291,0,244670282,PH2557,ARNE,8,1688200283,2,NL,Netherlands,102,MILLINGEN,NL,1644,1688178240.0,MILLINGEN AAN DE RIJ,NL,Tanker,23,6.0444,51.86978,02326116,Moored,,,NLMLR,"INLEU - Inland, Europe",2,0.0,2.3,86.0,10.6,ACTIVE,,0,North Sea,1644,MILLINGEN,-,false
233871,9500388,244630043,PE9486,PERFORMANCE,8,1688199393,2,NL,Netherlands,145,ROTTERDAM BOTLEK,NL,2033,1688259600.0,BOTLEK,DE,Tanker,,6.696158,51.21589,02331296,Moored,2008,2603,DENSS,"INLEU - Inland, Europe",2,0.0,2.0,86.0,11.4,ACTIVE,2023-07-01 08:18:00,144,"Inland, Europe",5076,NEUSS,-,true
232649,9280419,211792140,DF2796,ELISABETH JAEGERS,8,1688175922,2,DE,Germany,143,KREFELD,DE,1605,1688174100.0,UERDINGEN,DE,Tanker,,6.659045,51.36604,02326564,Stopped,2004,2746,DEKDU,"INLEU - Inland, Europe",2,0.0,1.5,110.0,11.4,ACTIVE,2023-07-01 02:12:00,2,"Inland, Europe",21770,KREFELD-UERDINGEN,-,true
237898,9431355,244660637,PB2096,ADMIRAL,8,1688200286,1,NL,Netherlands,121,,,,-2208988800.0,,,Tanker,62,6.693145,51.49148,02331666,Underway using Engine,2009,2780,,"INLEU - Inland, Europe",,10.7,12.7,110.0,12.0,ACTIVE,,0,"Inland, Europe",,,-,false
239736,9325271,244670733,PH2342,OMEGA,8,1688193995,1,NL,Netherlands,96,KARLSRUHE,DE,1741,,KARLSRUHE,,Tanker,269,7.114274,51.54739,02326785,Underway using Engine,2004,1953,,"INLEU - Inland, Europe",,4.7,2.3,86.0,11.5,ACTIVE,2023-07-01 07:20:00,331,"Inland, Europe",,,-,true
330378,0,269057387,HE7387,VIKING NJORD,6,1688195381,1,CH,Switzerland,79,AMSTERDAM,NL,1766,,AMSTERDAM,,Passenger,275,7.926136,49.97212,07001955,Underway using Engine,,,,"INLEU - Inland, Europe",,9.5,1.7,134.9,11.5,ACTIVE,2023-07-01 06:56:00,233,"Inland, Europe",,,-,true
248022,9636979,244740961,PD2098,MARMARA,8,1688199372,1,NL,Netherlands,95,,,,-2208988800.0,HEEN EN WEER,,Tanker,128,6.334903,51.76029,02334311,Underway using Engine,2011,,,"INLEU - Inland, Europe",,5.2,2.7,110.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
3929294,0,244020707,PE8082,FUERTE,7,1688200310,2,NL,Netherlands,112,,,,1687950540.0,VLISS,DE,Cargo,358,6.724333,51.45935,02326034,Underway using Engine,,,DEDUI,"INLEU - Inland, Europe",,10.1,1.6,135.0,11.4,ACTIVE,,0,"Inland, Europe",1505,DUISBURG,-,false
129090,0,211171550,DB2416,AMADEUS ROYAL,6,1688200050,2,DE,Germany,112,PASSAU,DE,1522,1688277600.0,PASSAU,AT,Passenger,134,15.32901,48.23423,04803670,Stopped,,,ATMEL,"INLEU - Inland, Europe",2,0.0,1.5,110.0,11.4,ACTIVE,2023-07-01 08:13:00,74,"Inland, Europe",25418,MELK,-,true
138132,9070840,211510800,DC6002,AURIGA,8,1688200240,2,DE,Germany,127,ANTWERP,BE,117,,ANTWERPEN,DE,Tanker,,6.851158,51.08067,04607590,Moored,1994,2426,DEDMG,"INLEU - Inland, Europe",,0.0,2.5,110.1,10.5,ACTIVE,2023-07-01 08:00:00,173,"Inland, Europe",1504,CHEMPARK DORMAGEN,-,true
237848,0,244660587,PD4501,MARLOU,8,1688200316,1,NL,Netherlands,150,VLAARDINGEN,NL,2104,1688230620.0,VLAARDINGEN,,Tanker,266,6.009355,51.88247,02324052,Underway using Engine,,,,"INLEU - Inland, Europe",2,8.4,4.9,82.0,9.0,ACTIVE,2023-07-01 08:07:00,149,North Sea,,,-,true
330380,0,269057389,HE7389,VIKING ODIN,6,1688200078,2,CH,Switzerland,78,KOELN,DE,1515,,KOLN NIEHL,DE,Passenger,164,6.989128,50.97356,07001950,Moored,2012,,DENHL,"INLEU - Inland, Europe",,0.0,1.8,135.0,11.4,ACTIVE,,0,"Inland, Europe",4195,NIEHL,-,false
251698,0,244316200,PA3733,SE MANON,6,1688147387,1,NL,Netherlands,104,DUSSELDORF,DE,5077,,DUSSELDORF,,Passenger,3,7.11492,49.9982,04608050,Underway using Engine,,,,"INLEU - Inland, Europe",,6.1,1.6,110.0,11.4,ACTIVE,2023-06-30 18:10:00,100,"Inland, Europe",,,-,true
232844,0,244620320,PD2480,FPS RIJN,7,1688200335,1,NL,Netherlands,149,EMMERICH,DE,1506,1688233800.0,ROTTERDAM NEUSS VV,,Cargo,252,4.882813,51.8188,02330203,Underway using Engine,,,,"INLEU - Inland, Europe",2,8.9,0.3,135.0,14.2,ACTIVE,,0,North Sea,,,-,false
239518,9572692,244670511,PB5387,ZUIDWAL,8,1688200299,1,NL,Netherlands,120,TERNEUZEN,NL,133,1685655000.0,TERNEUZEN,,Tanker,247,4.783437,51.79806,02333788,Underway using Engine,2010,3650,,"INLEU - Inland, Europe",2,7.3,1.9,110.0,11.4,ACTIVE,,0,North Sea,,,-,false
